StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon
TX,Fort Worth,4827000-48439104201,4827000,48439104201,18.8,5922,32.7133212651,-97.3630400334
NY,New York,3651000-36085006400,3651000,36085006400,29.5,3550,40.5972420983,-74.0785058104
CO,Denver,0820000-08031002402,820000,8031002402,20.5,1687,39.7498962457,-104.9754588670
VA,Norfolk,5157000-51710005902,5157000,51710005902,32.4,3907,36.8861709185,-76.2276752521
AZ,Phoenix,0455000-04013082002,455000,4013082002,32,5807,33.5010044723,-112.2812997280
CA,Santa Clarita,0669088-06037920038,669088,6037920038,27.4,4430,34.4236630613,-118.4469668060
TX,Brownsville,4810768-48061012613,4810768,48061012613,33,5192,25.9602880593,-97.4970759697
NY,New York,3651000-36047061600,3651000,36047061600,18.4,1656,40.5756258077,-73.9404259526
NY,New York,3651000-36081029500,3651000,36081029500,22,3670,40.7559679557,-73.9067465935
OH,Canton,3912000-39151701500,3912000,39151701500,41.7,2988,40.7944191553,-81.3882382803
WA,Bellevue,5305210-53033024902,5305210,53033024902,19.8,2601,47.5643288754,-122.1347098580
AK,Anchorage,0203000-02020001802,203000,2020001802,29.7,5537,61.1753199774,-149.8230877390
PA,Philadelphia,4260000-42101021700,4260000,42101021700,24.6,5772,40.0450277671,-75.2239453991
CA,Redding,0659920-06089010806,659920,6089010806,27.2,2545,40.6301978883,-122.3772479460
AZ,Phoenix,0455000-04013108901,455000,4013108901,33.5,2508,33.4981045863,-112.0908446500
NY,New York,3651000-36081061602,3651000,36081061602,32.8,1152,40.6775611283,-73.7292614148
TX,Houston,4835000-48201542400,4835000,48201542400,32,726,29.7912714708,-95.7383791451
IL,Chicago,1714000-17031590700,1714000,17031590700,30.5,3100,41.8267821282,-87.6638517975
TX,McKinney,4845744-48085030516,4845744,48085030516,28.3,5179,33.1644655744,-96.7070271675
WA,Kent,5335415-53033029206,5335415,53033029206,30.3,3853,47.4131488108,-122.2435683200
CA,San Diego,0666000-06073004200,666000,6073004200,21.5,5673,32.7293170367,-117.1194260430
OH,Akron,3901000-39153504100,3901000,39153504100,36.7,1222,41.0654771085,-81.5056081414
OH,Akron,3901000-39153505600,3901000,39153505600,44.4,1394,41.0518660947,-81.5404127107
NV,Reno,3260600-32031002107,3260600,32031002107,29.4,1220,39.5189702520,-119.7832982270
TX,Dallas,4819000-48085031804,4819000,48085031804,20.6,467,32.9930536440,-96.7620194524
NY,New York,3651000-36047029100,3651000,36047029100,33.2,3101,40.6904272101,-73.9335410142
NY,New York,3651000-36047115200,3651000,36047115200,35.7,3094,40.6732693123,-73.8909300857
NY,New York,3651000-36085020804,3651000,36085020804,26.3,5323,40.5358038183,-74.1995331049
NY,Albany,3601000-36001000502,3601000,36001000502,20.9,3448,42.6670082538,-73.7867334062
CA,Napa,0650258-06055200900,650258,6055200900,,3,38.2690674362,-122.2786091690
CA,Hemet,0633182-06065043306,633182,6065043306,28.5,4538,33.7332577449,-116.9996656660
CO,Boulder,0807850-08013012501,807850,8013012501,14.8,2367,39.9888353598,-105.2236964690
LA,Shreveport,2270000-22017024107,2270000,22017024107,31.9,4919,32.4218513113,-93.8041898505
IA,Waterloo,1982425-19013001702,1982425,19013001702,38.1,2457,42.5331137181,-92.3465999408
TX,Houston,4835000-48201521600,4835000,48201521600,37.2,3632,29.8424729657,-95.5312867188
WI,Milwaukee,5553000-55079020500,5553000,55079020500,36.6,2921,42.9883214969,-87.9227237074
GA,Roswell,1367284-13121011412,1367284,13121011412,23.7,8743,34.0216397705,-84.3002026707
OH,Cincinnati,3915000-39061010500,3915000,39061010500,33.1,1448,39.1107387959,-84.6858320913
FL,Fort Lauderdale,1224000-12011041900,1224000,12011041900,21.1,3467,26.1218144038,-80.1306276045
NH,Nashua,3350260-33011011101,3350260,33011011101,27.2,3139,42.7042351110,-71.4586671211
CA,Los Angeles,0644000-06037120105,644000,6037120105,29.4,2812,34.2310706738,-118.4465323780
VA,Chesapeake,5116000-51550020200,5116000,51550020200,46.7,4121,36.8112700020,-76.2637586276
MA,New Bedford,2545000-25005651900,2545000,25005651900,38.3,1942,41.6268785936,-70.9164676562
NM,Albuquerque,3502000-35001001500,3502000,35001001500,27.9,2646,35.0783081575,-106.6416510420
PA,Reading,4263624-42011000200,4263624,42011000200,41.1,3970,40.3549874418,-75.9481088961
NC,High Point,3731400-37081014000,3731400,37081014000,38.4,3079,35.9486646533,-80.0243200905
CA,Sunnyvale,0677000-06085504805,677000,6085504805,21.5,5294,37.4031482124,-122.0033846520
TX,Houston,4835000-48201550200,4835000,48201550200,42.5,3725,29.9616017010,-95.4267598717
TX,Houston,4835000-48201324000,4835000,48201324000,27.2,243,29.6252293061,-95.1859501256
GA,Savannah,1369000-13051002800,1369000,13051002800,42.6,3115,32.0492310815,-81.1092499933
OR,Hillsboro,4134100-41067032503,4134100,41067032503,26.8,3437,45.4970369413,-122.9576101150
MI,Troy,2680700-26125197500,2680700,26125197500,25.9,3680,42.5558010872,-83.1386917586
IL,Chicago,1714000-17031842300,1714000,17031842300,24.4,3244,41.9022009180,-87.6560663403
WI,Milwaukee,5553000-55079010600,5553000,55079010600,43,1192,43.0601361675,-87.9074988440
CO,Thornton,0877290-08001008533,877290,8001008533,21.6,2567,39.8914337277,-104.9474699750
CO,Longmont,0845970-08013013201,845970,8013013201,,13,40.2062705755,-105.1107232280
MD,Baltimore,2404000-24510160700,2404000,24510160700,42.5,5615,39.3024002994,-76.6681039974
PA,Philadelphia,4260000-42101015101,4260000,42101015101,45.6,2038,39.9869632728,-75.1857501459
TX,Killeen,4839148-48027023105,4839148,48027023105,30.4,8781,31.0723448116,-97.7911087239
IL,Springfield,1772000-17167001003,1772000,17167001003,27.3,1234,39.7943561710,-89.7103235415
IL,Chicago,1714000-17031843700,1714000,17031843700,23.3,2117,41.9448265320,-87.6907879411
LA,Lafayette,2240735-22055001403,2240735,22055001403,28.6,4419,30.1487510670,-92.0530017571
CA,Vista,0682996-06073020017,682996,6073020017,24.8,1261,33.1461211773,-117.2252595400
AL,Mobile,0150000-01097001901,150000,1097001901,40.6,2254,30.5879745542,-88.0902169241
NV,Reno,3260600-32031002406,3260600,32031002406,21.4,4798,39.5329504964,-119.8559699870
UT,Provo,4962470-49049001701,4962470,49049001701,22.8,3625,40.2563203897,-111.6236469870
NY,New York,3651000-36081094202,3651000,36081094202,32.3,4700,40.5912200117,-73.8104107024
ID,Nampa,1656260-16027020401,1656260,16027020401,37.1,8251,43.5868119590,-116.5422182890
NM,Albuquerque,3502000-35001000708,3502000,35001000708,27.8,5858,35.0730923832,-106.5201028900
MI,Lansing,2646000-26065980000,2646000,26065980000,,17,42.6982235721,-84.5046417773
GA,Atlanta,1304000-13121007900,1304000,13121007900,34,4289,33.7329652209,-84.4892242305
CA,Long Beach,0643000-06037570303,643000,6037570303,31.8,4247,33.8599429061,-118.1919122080
CA,Concord,0616000-06013355304,616000,6013355304,25.3,1697,37.9574964046,-121.9421858330
AZ,Phoenix,0455000-04013111402,455000,4013111402,32.9,4150,33.4730669420,-111.9998735100
NY,New York,3651000-36047013300,3651000,36047013300,17.5,3730,40.6751824593,-73.9813092597
NY,New York,3651000-36081010100,3651000,36081010100,22.2,2552,40.7784032230,-73.9162557464
TN,Memphis,4748000-47157001700,4748000,47157001700,32.5,3848,35.1586332037,-90.0042687852
TX,San Antonio,4865000-48029190604,4865000,48029190604,37.2,4438,29.4746213549,-98.5135765693
NC,Charlotte,3712000-37119005829,3712000,37119005829,29.3,133,35.0937963295,-80.8652507504
NC,Charlotte,3712000-37119003007,3712000,37119003007,20.8,6569,35.1212740668,-80.8133477829
MA,Boston,2507000-25025040300,2507000,25025040300,20,3882,42.3787346629,-71.0633840838
CA,Oakland,0653000-06001408100,653000,6001408100,20.3,5991,37.7853762670,-122.1574775860
WA,Vancouver,5374060-53011041310,5374060,53011041310,23.5,4746,45.5967183312,-122.5183209070
NY,New York,3651000-36061000201,3651000,36061000201,23.2,3058,40.7094999258,-73.9855883888
FL,Gainesville,1225175-12001001803,1225175,12001001803,26,6358,29.7165906150,-82.3749873667
NY,New York,3651000-36081019600,3651000,36081019600,36,2643,40.6894693964,-73.7999084497
IA,Des Moines,1921000-19153010600,1921000,19153010600,29.7,2324,41.6292262094,-93.5200895160
IL,Chicago,1714000-17031490400,1714000,17031490400,35.2,1059,41.7236538639,-87.6108237327
IA,Davenport,1919000-19163011600,1919000,19163011600,31.9,3529,41.5419811152,-90.5632266975
CA,Los Angeles,0644000-06037102107,644000,6037102107,24.9,3851,34.2404730200,-118.3380080660
GA,Augusta,1304204-13245010712,1304204,13245010712,36.7,7905,33.3673594056,-82.0945544821
CA,Lancaster,0640130-06037900201,640130,6037900201,29.6,52,34.6766637357,-118.0066568930
CO,Denver,0820000-08031000600,820000,8031000600,19.8,2552,39.7521920436,-105.0192314580
OK,Tulsa,4075000-40143007618,4075000,40143007618,25.1,6041,36.0536566690,-95.8773531613
TX,Lubbock,4845000-48303000900,4845000,48303000900,45.9,5096,33.6048289121,-101.8221175360
WA,Everett,5322640-53061041400,5322640,53061041400,32.6,5534,47.9417269181,-122.2038806370
KY,Louisville,2148006-21111011505,2148006,21111011505,30.2,6011,38.1491032351,-85.6439261106
WA,Renton,5357745-53033025803,5357745,53033025803,28,4676,47.4503896809,-122.1784570560
TX,Dallas,4819000-48113007818,4819000,48113007818,38.6,6019,32.8671544200,-96.7564984004
CA,San Francisco,0667000-06075016200,667000,6075016200,20,2541,37.7771580064,-122.4228855900
CA,Los Angeles,0644000-06037237202,644000,6037237202,33.8,4388,33.9855754724,-118.3101552140
DC,Washington,1150000-11001009807,1150000,11001009807,35.4,3072,38.8292134165,-77.0117531092
AZ,Tucson,0477000-04019004506,477000,4019004506,33.8,204,32.3103624712,-111.0380310440
CT,New Haven,0952000-09009142200,952000,9009142200,24.5,1581,41.3041671404,-72.9133553675
TX,Houston,4835000-48201532501,4835000,48201532501,32.7,674,29.8883713005,-95.5051993618
NY,Rochester,3663000-36055005200,3663000,36055005200,47,1594,43.1768683001,-77.6064801442
UT,Sandy,4967440-49035112608,4967440,49035112608,24.6,4596,40.5868071506,-111.8436328820
FL,Orlando,1253000-12095016704,1253000,12095016704,22.5,3743,28.4339136232,-81.2426516992
HI,Honolulu,15003005400,15003,15003005400,36.9,1637,21.3199594239,-157.8641095570
RI,Pawtucket,4454640-44007015600,4454640,44007015600,30.9,2399,41.8889344954,-71.3593564712
CA,Los Angeles,0644000-06037106111,644000,6037106111,24.8,4334,34.3188906396,-118.4098613940
TX,San Angelo,4864472-48451001101,4864472,48451001101,32.4,5205,31.4438655344,-100.4991411610
OH,Columbus,3918000-39049000320,3918000,39049000320,32.5,2390,40.0381593350,-82.9834210035
PA,Philadelphia,4260000-42101034803,4260000,42101034803,26.1,4390,40.0616784457,-75.0027679251
NC,Raleigh,3755000-37183052505,3755000,37183052505,23.2,4590,35.8475778826,-78.6719667369
CA,San Francisco,0667000-06075030700,667000,6075030700,17.8,6343,37.7374159734,-122.4502105440
IL,Bloomington,1706613-17113005800,1706613,17113005800,24,4290,40.4674026331,-88.9682375298
OH,Columbus,3918000-39049008730,3918000,39049008730,48.4,1761,39.9303449052,-82.9428810346
NC,Winston-Salem,3775000-37067003600,3775000,37067003600,32.8,5318,36.0255360423,-80.2424124520
CO,Aurora,0804000-08005007106,804000,8005007106,20.9,3872,39.6181928213,-104.6793219510
NY,Albany,3601000-36001002600,3601000,36001002600,36.4,5165,42.6308503001,-73.7651871364
TX,Houston,4835000-48201551200,4835000,48201551200,,4,29.9824193620,-95.5026035892
NY,Albany,3601000-36001001901,3601000,36001001901,23.6,2607,42.6506379789,-73.7922659082
IL,Chicago,1714000-17031390100,1714000,17031390100,34.3,1268,41.8138433783,-87.5906302770
TX,Irving,4837000-48113014115,4837000,48113014115,31,6571,32.8469532901,-97.0006115513
AZ,Phoenix,0455000-04013616800,455000,4013616800,27.1,5595,33.6619108565,-112.0570745900
IL,Chicago,1714000-17031841800,1714000,17031841800,40.7,2505,41.7663065517,-87.5994212570
TX,Dallas,4819000-48113000404,4819000,48113000404,30.3,3451,32.8195840018,-96.8283003878
CA,Pleasanton,0657792-06001450741,657792,6001450741,20.3,4676,37.6601110638,-121.8650318720
IN,South Bend,1871000-18141011802,1871000,18141011802,29,5231,41.6195808897,-86.2308455081
NC,Gastonia,3725580-37071031900,3725580,37071031900,43.8,2973,35.2703473601,-81.1905644613
CA,San Diego,0666000-06073010011,666000,6073010011,24.8,3633,32.5795147300,-117.0547797030
MO,St. Louis,2965000-29510123100,2965000,29510123100,36.3,3351,38.6112784506,-90.2251861238
AZ,Phoenix,0455000-04013612000,455000,4013612000,22.1,2108,33.7814347979,-112.0896850130
TX,El Paso,4824000-48141004201,4824000,48141004201,39.1,6397,31.7476554111,-106.3581372530
AZ,Phoenix,0455000-04013112302,455000,4013112302,37.2,6754,33.4768980586,-112.1602714780
CA,San Marcos,0668196-06073020018,668196,6073020018,28.9,7708,33.1499728411,-117.2062553760
CT,New Britain,0950370-09003415600,950370,9003415600,33.6,4215,41.6530504928,-72.7801742612
CA,San Diego,0666000-06073007501,666000,6073007501,21,4040,32.7519739828,-117.2431589740
TX,Houston,4835000-48201212400,4835000,48201212400,40.3,3216,29.7875114897,-95.2846213595
CA,San Diego,0666000-06073008335,666000,6073008335,15.8,10541,32.9686648224,-117.1472330690
CA,Los Angeles,0644000-06037195901,644000,6037195901,23.9,2235,34.0887786505,-118.2823147690
LA,New Orleans,2255000-22071007800,2255000,22071007800,24.9,1201,29.9351416862,-90.0726211410
NM,Albuquerque,3502000-35001004743,3502000,35001004743,22.6,3070,35.0944235088,-106.7376810170
TX,Plano,4858016-48085031628,4858016,48085031628,27.5,3637,33.0528180205,-96.7219360261
TN,Nashville,4752006-47037019600,4752006,47037019600,32.6,3764,36.1538311711,-86.7221674827
IL,Chicago,1714000-17031283800,1714000,17031283800,29,3688,41.8634141556,-87.6537546920
FL,Tallahassee,1270600-12073001001,1270600,12073001001,39,2692,30.4166517343,-84.2736276372
TX,Dallas,4819000-48085031718,4819000,48085031718,24.3,2477,32.9920775531,-96.7869769635
PA,Philadelphia,4260000-42101000200,4260000,42101000200,19.4,2937,39.9553999018,-75.1569774999
CA,Los Angeles,0644000-06037139702,644000,6037139702,19.8,6250,34.1408220516,-118.5062485720
OH,Cincinnati,3915000-39061005400,3915000,39061005400,25.8,969,39.1612206526,-84.4258173747
MA,Cambridge,2511000-25017354900,2511000,25017354900,27,6058,42.3955402617,-71.1417425362
TN,Knoxville,4740000-47093001900,4740000,47093001900,45.8,1594,35.9961548995,-83.8869124561
CA,Los Angeles,0644000-06037137501,644000,6037137501,20.5,4124,34.1649321607,-118.5767990490
TX,San Antonio,4865000-48029181302,4865000,48029181302,26.8,6188,29.5417971160,-98.5657884386
LA,New Orleans,2255000-22071000618,2255000,22071000618,28.5,3816,29.9068858623,-90.0061245676
SD,Sioux Falls,4659020-46099000401,4659020,46099000401,33.3,2942,43.5481044125,-96.6975241863
NH,Nashua,3350260-33011010600,3350260,33011010600,33.8,5560,42.7573023090,-71.4501603254
OR,Medford,4147000-41029000501,4147000,41029000501,30.8,2872,42.3245266965,-122.8583704250
MO,St. Joseph,2964550-29021001800,2964550,29021001800,32.9,3506,39.7386516170,-94.8180452410
AZ,Tucson,0477000-04019002703,477000,4019002703,27.6,3364,32.2641230486,-110.9493709390
PA,Philadelphia,4260000-42101029900,4260000,42101029900,42.1,4700,40.0131465420,-75.0747145958
AZ,Tempe,0473000-04013319703,473000,4013319703,27.5,4348,33.3852110585,-111.9697454690
VA,Richmond,5167000-51760020600,5167000,51760020600,25.5,1544,37.5334080045,-77.4156923627
FL,St. Petersburg,1263000-12103020208,1263000,12103020208,38.5,2300,27.7157212259,-82.6546449227
TN,Nashville,4752006-47037015629,4752006,47037015629,31.6,4379,36.0506682578,-86.6371112264
FL,Orlando,1253000-12095016804,1253000,12095016804,28.8,1232,28.4159162293,-81.3559459916
NH,Manchester,3345140-33011001900,3345140,33011001900,33.3,3390,42.9763198677,-71.4611233899
NC,Greensboro,3728000-37081012703,3728000,37081012703,28.5,5373,36.1205538827,-79.7928792213
IN,Fort Wayne,1825000-18003010707,1825000,18003010707,27.3,4803,41.1703218208,-85.1354830711
IA,Des Moines,1921000-19153003902,1921000,19153003902,31.7,5089,41.5565732552,-93.5642413388
TX,Dallas,4819000-48113012800,4819000,48113012800,28.7,7169,32.8552400235,-96.6881598018
IL,Chicago,1714000-17031300600,1714000,17031300600,36.5,3212,41.8479905056,-87.7173343183
OH,Parma,3961000-39035177607,3961000,39035177607,29.3,3747,41.3573881504,-81.7473845645
KY,Lexington,2146027-21067003909,2146027,21067003909,31.2,3081,38.0223243852,-84.4419318069
CA,West Covina,0684200-06037406901,684200,6037406901,26.8,806,34.0636601861,-117.9634039900
CA,Long Beach,0643000-06037576601,643000,6037576601,24.3,4399,33.7662568242,-118.1794912760
TX,Pasadena,4856000-48201323900,4856000,48201323900,35.5,3875,29.6735063876,-95.1641208320
IL,Chicago,1714000-17031520200,1714000,17031520200,36.8,3817,41.7138015731,-87.5397939315
TX,Amarillo,4803000-48375011900,4803000,48375011900,35.5,3205,35.2066901625,-101.8759463910
IL,Waukegan,1779293-17097862300,1779293,17097862300,46,3033,42.3495296649,-87.8311626956
PA,Philadelphia,4260000-42101030700,4260000,42101030700,29.8,3235,40.0573134222,-75.0885389831
CA,Concord,0616000-06013334001,616000,6013334001,26.5,3749,37.9631631349,-122.0017551740
NV,Henderson,3231900-32003005311,3231900,32003005311,27.2,2439,36.0463029956,-115.1134514240
FL,Pompano Beach,1258050-12011030904,1258050,12011030904,23.5,4499,26.2210792206,-80.1176975468
TX,Longview,4843888-48183000300,4843888,48183000300,30,4944,32.5240414447,-94.7302323089
TX,Houston,4835000-48201423202,4835000,48201423202,42.4,6989,29.6644352457,-95.5321081939
NY,New York,3651000-36047013600,3651000,36047013600,20.4,3927,40.6268831410,-74.0225642754
CA,Riverside,0662000-06065040902,662000,6065040902,25.5,5040,33.9264836501,-117.5082317760
IN,Indianapolis,1836003-18097320108,1836003,18097320108,36,5296,39.9047552241,-86.1934761763
MN,St. Paul,2758000-27123037000,2758000,27123037000,28,2755,44.9242950507,-93.1074237295
CA,San Francisco,0667000-06075010900,667000,6075010900,15.8,4320,37.7980417879,-122.4205530670
CA,Hawthorne,0632548-06037602509,632548,6037602509,33.7,1630,33.9192168329,-118.3341067710
TX,San Antonio,4865000-48029110500,4865000,48029110500,44.2,2238,29.4174010158,-98.5088883394
TX,San Antonio,4865000-48029171401,4865000,48029171401,39.3,4284,29.4412940233,-98.5947362587
TX,Houston,4835000-48201211000,4835000,48201211000,44.9,2039,29.7970873642,-95.3321704105
IL,Elgin,1723074-17031804405,1723074,17031804405,32.3,3632,42.0349418585,-88.2462502287
NJ,Elizabeth,3421000-34039030702,3421000,34039030702,30.8,7384,40.6548792379,-74.2193077340
